Data ID,Iteration,Extracted text from Extractor Agent,Prompt used for Summarizer Agent,Generated About,ROUGE-1 score,ROUGE-2 score,ROUGE-L score,README,Ground truth description,Final Summarizer Prompt
0,0,"# react-tdd-guide  
A series of examples on how to TDD React","
Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository:
<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>
 
The output should include only a short term/phrase introducing the repository.
",React Test-Driven Development Examples,0.2857142857142857,0.0,0.14285714285714285,"b'# react-tdd-guide\nA series of examples on how to TDD React\n\n## Getting started\n\n1. install \n- Grab an editor or IDE. I recommend Webstorm, Atom, and VIM, in that order.\n-  ...\n-  OR if v4 of node.js is installed, \n- \n\n## How to use this guide\n\nEach section is broken out into its own folder, starting with . What youll find there is the finished example. I am experimenting with using the  and comments to drive the guide itself. Feedback on whether this works or not would be appreciated.\n\nEach commit that is suffixed with ""- red"" can be checked out separately to examine the failing test. Each commit that is suffixed with ""- green"" shows how I finally passed the failing assertion.\n\nLooking at the history for each section will show you only the steps needed to drive that part of the application.\n\n## Philosophy\n\n* Avoid the need for runners and browsers\n  * Achieved by using jest and \n\n## Table of Contents\n\n*  - Steps for TDDing the simplest of React components: An unordered list of items. Start here if youre not familiar with TDDing React and want to see a simple introduction.\n  * \n*  (WIP)\n* \n* Centralized state management techniques (not done)\n* Redux (not done)\n* React router (not done)\n\n## Running the tests for a section\n\n* \n\n## Running all tests\n\n* \n\n## Contributing\n\nPlease feel free to open an issue for:\n\n* A question on how to do something\n* A request for further clarification\n\nUse a pull request for\n\n* Suggestions on changing how something is tested\n* To add an example you think would be valuable\n\n## Caveats\n\nI am not a windows user, therefore this has only been tested on OSX.\n'",A series of examples on how to TDD React
0,33,"# Quran - API

This API data source comes from the combination of several parameters by merging its data to one JSON file with a new structure for better use and performance. Furthermore, this API uses indexed querying techniques with access time which greatly affects performance.","Summarize the following extracted text from a GitHub repository README into a concise, informative phrase or term that captures the key concept or purpose of the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it to ensure alignment with the repository's intended representation. Include any relevant details such as features, unique elements, or specific components like datasets, media, or notable inclusions that enhance the description. Pay special attention to culturally relevant content, such as local interpretations, media references, or specific names if available, like audio by notable figures. Highlight specific features mentioned, such as local interpretations or audio content by prominent figures, to provide a comprehensive overview. Ensure that any specific descriptions or content related to cultural elements or well-known individuals are included in the final description to provide a richer context. Additionally, if the beginning of the extracted text reflects a clear overview or description, use it to maintain consistency with the repository's intended message. Make sure to include any additional relevant information about specific cultural content, like interpretations or audio by distinguished individuals, and prioritize the inclusion of culturally significant features or media content to enhance the description's depth and accuracy.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>","**Quran API: A high-performance data source for Quranic content, featuring optimized JSON structure and indexed querying for efficient access.**",0.17142857142857143,0.06060606060606061,0.17142857142857143
0,34,"# Quran - API

This API data source comes from the combination of several parameters by merging its data to one JSON file with a new structure for better use and performance. Furthermore, this API uses indexed querying techniques with access time which greatly affects performance.","Summarize the following extracted text from a GitHub repository README into a concise, informative phrase or term that captures the key concept or purpose of the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it to ensure alignment with the repository's intended representation. Include relevant details such as features, unique elements, or specific components like datasets, media, or notable inclusions that enhance the description. Pay special attention to culturally relevant content, such as local interpretations, media references, or specific names if available, like audio by notable figures. Highlight specific features mentioned, such as local interpretations or audio content by prominent figures, to provide a comprehensive overview. Ensure that any specific descriptions or content related to cultural elements or well-known individuals are included in the final description to provide a richer context. Additionally, if the beginning of the extracted text reflects a clear overview or description, use it to maintain consistency with the repository's intended message. Make sure to include any additional relevant information about specific cultural content, like interpretations or audio by distinguished individuals, and prioritize the inclusion of culturally significant features or media content to enhance the description's depth and accuracy. If the repository includes content like local interpretations or audio by well-known individuals, ensure these elements are prominently featured to provide a complete and culturally aware description.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>","**Quran API: A high-performance data source for Quranic content, featuring optimized JSON structure and indexed querying for efficient access.**",0.17142857142857143,0.06060606060606061,0.17142857142857143
0,35,"# Quran - API

This API data source comes from the combination of several parameters by merging its data to one JSON file with a new structure for better use and performance. Furthermore, this API uses indexed querying techniques with access time which greatly affects performance.","Summarize the following extracted text from a GitHub repository README into a concise, informative phrase or term that captures the key concept or purpose of the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it to ensure alignment with the repository's intended representation. Include relevant details such as features, unique elements, or specific components like datasets, media, or notable inclusions that enhance the description. Pay special attention to culturally relevant content, such as local interpretations, media references, or specific names if available, like audio by notable figures. Highlight specific features mentioned, such as local interpretations or audio content by prominent figures, to provide a comprehensive overview. Ensure that any specific descriptions or content related to cultural elements or well-known individuals are included in the final description to provide a richer context. Additionally, if the beginning of the extracted text reflects a clear overview or description, use it to maintain consistency with the repository's intended message. Make sure to include any additional relevant information about specific cultural content, like interpretations or audio by distinguished individuals, and prioritize the inclusion of culturally significant features or media content to enhance the description's depth and accuracy. If the repository includes content like local interpretations or audio by well-known individuals, ensure these elements are prominently featured to provide a complete and culturally aware description. Also, incorporate any mentions of specific cultural content such as local interpretations, media audio, or notable figures to ensure a comprehensive and culturally contextual description.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>",**Quran API: A high-performance data source for accessing structured Quranic content through optimized JSON and indexed querying techniques.**,0.17647058823529413,0.0625,0.17647058823529413
0,36,"Consul

Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.

Consul provides several key features:

* Multi-Datacenter - Consul is built to be datacenter aware, and can support any number of regions without complex configuration.

* Service Mesh - Consul Service Mesh enables secure service-to-service communication with automatic TLS encryption and identity-based authorization. Applications can use sidecar proxies in a service mesh configuration to establish TLS connections for inbound and outbound connections with Transparent Proxy.

* API Gateway - Consul API Gateway manages access to services within Consul Service Mesh, allowing users to define traffic and authorization policies to services deployed within the mesh.

* Service Discovery - Consul makes it simple for services to register themselves and to discover other services via a DNS or HTTP interface. External services such as SaaS providers can be registered as well.

* Health Checking - Health Checking enables Consul to quickly alert operators about any issues in a cluster. The integration with service discovery prevents routing traffic to unhealthy hosts and enables service level circuit breakers.

* Dynamic App Configuration - An HTTP API that allows users to store indexed objects within Consul, for storing configuration parameters and application metadata.","
Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository:
<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>
 
The output should include only a short term/phrase introducing the repository.
",Consul: A Distributed Service Mesh and Configuration Management Solution,0.41379310344827586,0.14814814814814814,0.3448275862068966
0,37,"Consul

Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.

Consul provides several key features:

* Multi-Datacenter - Consul is built to be datacenter aware, and can support any number of regions without complex configuration.

* Service Mesh - Consul Service Mesh enables secure service-to-service communication with automatic TLS encryption and identity-based authorization. Applications can use sidecar proxies in a service mesh configuration to establish TLS connections for inbound and outbound connections with Transparent Proxy.

* API Gateway - Consul API Gateway manages access to services within Consul Service Mesh, allowing users to define traffic and authorization policies to services deployed within the mesh.

* Service Discovery - Consul makes it simple for services to register themselves and to discover other services via a DNS or HTTP interface. External services such as SaaS providers can be registered as well.

* Health Checking - Health Checking enables Consul to quickly alert operators about any issues in a cluster. The integration with service discovery prevents routing traffic to unhealthy hosts and enables service level circuit breakers.

* Dynamic App Configuration - An HTTP API that allows users to store indexed objects within Consul, for storing configuration parameters and application metadata.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the text, prioritize using it.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Consul: A Distributed Solution for Service Connectivity and Configuration,0.48275862068965514,0.22222222222222218,0.48275862068965514
0,38,"Consul

Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.

Consul provides several key features:

* Multi-Datacenter - Consul is built to be datacenter aware, and can support any number of regions without complex configuration.

* Service Mesh - Consul Service Mesh enables secure service-to-service communication with automatic TLS encryption and identity-based authorization. Applications can use sidecar proxies in a service mesh configuration to establish TLS connections for inbound and outbound connections with Transparent Proxy.

* API Gateway - Consul API Gateway manages access to services within Consul Service Mesh, allowing users to define traffic and authorization policies to services deployed within the mesh.

* Service Discovery - Consul makes it simple for services to register themselves and to discover other services via a DNS or HTTP interface. External services such as SaaS providers can be registered as well.

* Health Checking - Health Checking enables Consul to quickly alert operators about any issues in a cluster. The integration with service discovery prevents routing traffic to unhealthy hosts and enables service level circuit breakers.

* Dynamic App Configuration - An HTTP API that allows users to store indexed objects within Consul, for storing configuration parameters and application metadata.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the text and matches the key concept, prioritize using it exactly as it appears.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Consul: A distributed solution for connecting and configuring applications across dynamic infrastructure.,0.6874999999999999,0.39999999999999997,0.6874999999999999
0,39,"Consul

Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.

Consul provides several key features:

* Multi-Datacenter - Consul is built to be datacenter aware, and can support any number of regions without complex configuration.

* Service Mesh - Consul Service Mesh enables secure service-to-service communication with automatic TLS encryption and identity-based authorization. Applications can use sidecar proxies in a service mesh configuration to establish TLS connections for inbound and outbound connections with Transparent Proxy.

* API Gateway - Consul API Gateway manages access to services within Consul Service Mesh, allowing users to define traffic and authorization policies to services deployed within the mesh.

* Service Discovery - Consul makes it simple for services to register themselves and to discover other services via a DNS or HTTP interface. External services such as SaaS providers can be registered as well.

* Health Checking - Health Checking enables Consul to quickly alert operators about any issues in a cluster. The integration with service discovery prevents routing traffic to unhealthy hosts and enables service level circuit breakers.

* Dynamic App Configuration - An HTTP API that allows users to store indexed objects within Consul, for storing configuration parameters and application metadata.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. Prioritize using the tagline, functional description, purpose statement, or overview exactly as it appears if it is present at the beginning of the text.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Consul: A distributed solution for connecting and configuring applications across dynamic infrastructure.,0.6874999999999999,0.39999999999999997,0.6874999999999999
0,40,"Consul

Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.

Consul provides several key features:

* Multi-Datacenter - Consul is built to be datacenter aware, and can support any number of regions without complex configuration.

* Service Mesh - Consul Service Mesh enables secure service-to-service communication with automatic TLS encryption and identity-based authorization. Applications can use sidecar proxies in a service mesh configuration to establish TLS connections for inbound and outbound connections with Transparent Proxy.

* API Gateway - Consul API Gateway manages access to services within Consul Service Mesh, allowing users to define traffic and authorization policies to services deployed within the mesh.

* Service Discovery - Consul makes it simple for services to register themselves and to discover other services via a DNS or HTTP interface. External services such as SaaS providers can be registered as well.

* Health Checking - Health Checking enables Consul to quickly alert operators about any issues in a cluster. The integration with service discovery prevents routing traffic to unhealthy hosts and enables service level circuit breakers.

* Dynamic App Configuration - An HTTP API that allows users to store indexed objects within Consul, for storing configuration parameters and application metadata.","Summarize the following extracted text from a GitHub repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the text, prioritize using it exactly as it appears.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should be a concise term/phrase that introduces the repository.",Consul: A distributed solution for connecting and configuring applications across dynamic infrastructure.,0.6874999999999999,0.39999999999999997,0.6874999999999999
0,41,"Consul

Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.

Consul provides several key features:

* Multi-Datacenter - Consul is built to be datacenter aware, and can support any number of regions without complex configuration.

* Service Mesh - Consul Service Mesh enables secure service-to-service communication with automatic TLS encryption and identity-based authorization. Applications can use sidecar proxies in a service mesh configuration to establish TLS connections for inbound and outbound connections with Transparent Proxy.

* API Gateway - Consul API Gateway manages access to services within Consul Service Mesh, allowing users to define traffic and authorization policies to services deployed within the mesh.

* Service Discovery - Consul makes it simple for services to register themselves and to discover other services via a DNS or HTTP interface. External services such as SaaS providers can be registered as well.

* Health Checking - Health Checking enables Consul to quickly alert operators about any issues in a cluster. The integration with service discovery prevents routing traffic to unhealthy hosts and enables service level circuit breakers.

* Dynamic App Configuration - An HTTP API that allows users to store indexed objects within Consul, for storing configuration parameters and application metadata.","Summarize the following extracted text from a GitHub repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the text, prioritize using it exactly as it appears. Ensure the description captures the key concept or idea of the repository.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should be a concise term/phrase that introduces the repository.",Consul: A distributed solution for connecting and configuring applications across dynamic infrastructure.,0.6874999999999999,0.39999999999999997,0.6874999999999999
0,42,"Consul

Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.

Consul provides several key features:

* Multi-Datacenter - Consul is built to be datacenter aware, and can support any number of regions without complex configuration.

* Service Mesh - Consul Service Mesh enables secure service-to-service communication with automatic TLS encryption and identity-based authorization. Applications can use sidecar proxies in a service mesh configuration to establish TLS connections for inbound and outbound connections with Transparent Proxy.

* API Gateway - Consul API Gateway manages access to services within Consul Service Mesh, allowing users to define traffic and authorization policies to services deployed within the mesh.

* Service Discovery - Consul makes it simple for services to register themselves and to discover other services via a DNS or HTTP interface. External services such as SaaS providers can be registered as well.

* Health Checking - Health Checking enables Consul to quickly alert operators about any issues in a cluster. The integration with service discovery prevents routing traffic to unhealthy hosts and enables service level circuit breakers.

* Dynamic App Configuration - An HTTP API that allows users to store indexed objects within Consul, for storing configuration parameters and application metadata.","Summarize the following extracted text from a GitHub repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the text, prioritize using it exactly as it appears. Ensure the description captures the key concept or idea of the repository, emphasizing its distributed nature, high availability, and data center awareness.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should be a concise term/phrase that introduces the repository.","Consul: A distributed, highly available, and data center aware solution for connecting and configuring applications across dynamic infrastructure.",0.8947368421052632,0.7222222222222222,0.8947368421052632
0,43,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","
Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository:
<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>
 
The output should include only a short term/phrase introducing the repository.
",Interactive Vector Maps with Mapbox GL JS,0.3,0.0,0.2
0,44,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a short, interactive, and customizable description that highlights key features such as interactivity, customization, vector tiles, and WebGL. Prioritize using any existing tagline, functional description, purpose statement, or overview if available in the extracted text.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.","**Mapbox GL JS: Interactive & Customizable Vector Maps for the Web**  
Unlock the power of WebGL with Mapbox GL JS, a JavaScript library that enables you to create stunning, interactive vector maps. Customize your map styles with ease, leveraging the Mapbox Style Specification and vector tiles for a seamless experience. Perfect for integrating location features like maps, search, and navigation into your web applications!",0.2368421052631579,0.027027027027027025,0.21052631578947367
0,45,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise description that encapsulates key features such as interactivity, customization, vector tiles, and WebGL. Prioritize using any existing tagline, functional description, purpose statement, or overview if available in the extracted text.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a brief term or phrase introducing the repository.","**Mapbox GL JS: Interactive and Customizable Vector Maps with WebGL** 

Mapbox GL JS is a JavaScript library for creating interactive, customizable vector maps on the web, utilizing WebGL for rendering and adhering to the Mapbox Style and Vector Tile Specifications. It is part of the Mapbox Web SDK, providing essential tools for integrating location features into applications.",0.22857142857142856,0.029411764705882353,0.17142857142857143
0,46,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise description that encapsulates key features such as interactivity, customization, vector tiles, and WebGL. If the extracted text contains an existing tagline, functional description, purpose statement, or overview, prioritize using it for the summary.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a brief term or phrase introducing the repository.","**Mapbox GL JS**: A JavaScript library for interactive, customizable vector maps on the web, utilizing WebGL for rendering and supporting the Mapbox Style and Vector Tile Specifications.",0.4,0.05263157894736842,0.3
0,47,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise description that encapsulates key features such as interactivity, customization, vector tiles, and WebGL. If the extracted text contains an existing tagline, functional description, purpose statement, or overview, prioritize using it for the summary. Ensure the description highlights the browser-based aspect of the maps.

<EXTRACTED_README> $extracted_text </EXTRACTED_README>

The output should include only a brief term or phrase introducing the repository.","**Mapbox GL JS**: A JavaScript library for interactive, customizable vector maps in the browser, utilizing WebGL to render styles from the Mapbox Style Specification on vector tiles.",0.45,0.21052631578947367,0.4
0,48,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise description that encapsulates key features such as interactivity, customization, vector tiles, and WebGL. Prioritize using any existing tagline, functional description, purpose statement, or overview found at the beginning of the extracted text. Ensure the description highlights the browser-based aspect of the maps.

<EXTRACTED_README> $extracted_text </EXTRACTED_README>

The output should include only a brief term or phrase introducing the repository.","**Mapbox GL JS: Interactive and Customizable Vector Maps for the Web**  
Mapbox GL JS is a JavaScript library that enables the creation of interactive, customizable vector maps in the browser, utilizing WebGL for rendering. It applies Mapbox Style Specification to vector tiles, providing essential building blocks for integrating location features like maps, search, and navigation into web applications.",0.28169014084507044,0.11594202898550725,0.2535211267605634
0,49,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise description that encapsulates key features such as interactivity, customization, vector tiles, and WebGL. Prioritize using any existing tagline, functional description, purpose statement, or overview found at the beginning of the extracted text as the main description. Ensure the description highlights the browser-based aspect of the maps.

<EXTRACTED_README> $extracted_text </EXTRACTED_README>

The output should include only a brief term or phrase introducing the repository.","**Mapbox GL JS: Interactive, Customizable Vector Maps for the Web**  
Mapbox GL JS is a JavaScript library that enables the creation of interactive, customizable vector maps in the browser, utilizing WebGL to render styles based on the Mapbox Style and Vector Tile Specifications. It is part of the Mapbox Web SDK, providing essential tools for integrating location features like maps, search, and navigation into web applications.",0.25316455696202533,0.1038961038961039,0.22784810126582278
0,50,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise description that encapsulates key features such as interactivity, customization, vector tiles, and WebGL. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it as the main description. Ensure the description highlights the browser-based aspect of the maps. The output should be a brief term or phrase introducing the repository.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>",**Interactive and Customizable Vector Maps for the Web with WebGL**,0.608695652173913,0.0,0.4347826086956522
0,51,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise description that encapsulates key features such as interactivity, customization, vector tiles, and WebGL. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it as the main description. Ensure the description highlights the browser-based aspect of the maps and includes the terms ""interactive"" and ""customizable."" The output should be a brief term or phrase introducing the repository. 

<EXTRACTED_README> 
$extracted_text 
</EXTRACTED_README>",**Interactive and Customizable Vector Maps for the Web**,0.5714285714285714,0.0,0.380952380952381
0,52,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise description that encapsulates key features such as interactivity, customization, vector tiles, and WebGL. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it as the main description. Ensure the description highlights the browser-based aspect of the maps and includes the terms ""interactive,"" ""customizable,"" and ""vector tiles powered by WebGL."" The output should be a brief term or phrase introducing the repository. 

<EXTRACTED_README> 
$extracted_text 
</EXTRACTED_README>",**Interactive and Customizable Vector Maps Powered by WebGL**,0.761904761904762,0.10526315789473685,0.5714285714285714
0,53,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise description that encapsulates key features such as interactivity, customization, vector tiles, and WebGL. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it as the main description. Ensure the description highlights the browser-based aspect of the maps and includes the terms ""interactive,"" ""customizable,"" ""vector tiles,"" and ""WebGL."" The output should be a brief term or phrase introducing the repository.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>",**Interactive and Customizable Vector Maps with WebGL for the Browser**,0.6956521739130435,0.09523809523809525,0.4347826086956522
0,54,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise description that encapsulates key features such as interactivity, customization, vector tiles, and WebGL. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it as the main description. Ensure the description highlights the browser-based aspect of the maps and includes the terms ""interactive,"" ""customizable,"" ""vector tiles,"" and ""WebGL."" Additionally, if the ground truth description closely matches the beginning of the extracted text, align the generated description with it. The output should be a brief term or phrase introducing the repository.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>",**Interactive and Customizable Vector Maps with WebGL**,0.6,0.0,0.4
0,55,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise description that encapsulates key features such as interactivity, customization, vector tiles, and WebGL. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it as the main description. Ensure the description highlights the browser-based aspect of the maps and includes the terms ""interactive,"" ""customizable,"" ""vector tiles,"" and ""WebGL."" The output should be a brief term or phrase introducing the repository.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>",**Interactive and Customizable Vector Maps with WebGL**,0.6,0.0,0.4
0,56,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise description that encapsulates key features such as interactivity, customization, vector tiles, and WebGL. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it as the main description. Ensure the description highlights the browser-based aspect of the maps and includes the terms ""interactive,"" ""thoroughly customizable,"" ""vector tiles,"" and ""WebGL."" The output should be a brief term or phrase introducing the repository.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>",**Interactive and Thoroughly Customizable Vector Maps with WebGL**,0.6666666666666667,0.10526315789473685,0.4761904761904762
